;Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
20888;21609;Apartamento;Leme;3;0;1;61;6500.0;650.0;0.0;106.56;Apartamento
20889;21610;Apartamento;Copacabana;2;0;0;108;2950.0;1150.0;0.0;27.31;Apartamento
20890;21611;Apartamento;Copacabana;4;2;0;279;5000.0;2025.0;370.0;17.92;Apartamento
20891;21612;Apartamento;Copacabana;2;0;0;85;2800.0;750.0;119.0;32.94;Apartamento
20892;21614;Apartamento;Tijuca;2;0;0;77;1800.0;505.0;0.0;23.38;Apartamento
20893;21615;Apartamento;Jacarepaguá;3;1;1;72;1800.0;700.0;0.0;25.0;Apartamento
20894;21616;Apartamento;Copacabana;3;1;1;210;5000.0;2400.0;560.0;23.81;Apartamento
20895;21617;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;200;4500.0;1350.0;0.0;22.5;Casa
20896;21618;Apartamento;Barra da Tijuca;4;2;1;189;8000.0;2200.0;660.0;42.33;Apartamento
20897;21619;Apartamento;Copacabana;1;0;0;41;1900.0;390.0;58.0;46.34;Apartamento
20898;21620;Apartamento;Freguesia (Jacarepaguá);3;1;1;70;1800.0;750.0;893.0;25.71;Apartamento
20899;21621;Apartamento;Barra da Tijuca;2;1;1;74;1800.0;1100.0;120.0;24.32;Apartamento
20900;21622;Apartamento;Barra da Tijuca;2;1;1;52;3300.0;1307.0;213.0;63.46;Apartamento
20901;21624;Casa de Vila;Bento Ribeiro;1;0;0;35;780.0;0.0;14.0;22.29;Casa
20902;21625;Apartamento;Flamengo;3;1;0;90;2800.0;760.0;111.0;31.11;Apartamento
20903;21626;Apartamento;Pechincha;2;1;1;60;1300.0;656.0;16.0;21.67;Apartamento
20904;21627;Apartamento;Camorim;2;1;1;60;1700.0;500.0;0.0;28.33;Apartamento
20905;21628;Apartamento;Vista Alegre;2;1;0;70;1200.0;210.0;0.0;17.14;Apartamento
20906;21629;Apartamento;Campo Grande;2;1;1;65;1000.0;450.0;0.0;15.38;Apartamento
20907;21630;Apartamento;Vila Isabel;1;0;0;50;1100.0;450.0;20.0;22.0;Apartamento
20908;21631;Apartamento;Pechincha;2;1;1;78;1200.0;660.0;59.0;15.38;Apartamento
20909;21632;Apartamento;Botafogo;2;0;0;100;3000.0;730.0;140.0;30.0;Apartamento
20910;21633;Apartamento;Copacabana;1;0;1;40;2300.0;520.0;0.0;57.5;Apartamento
20911;21634;Apartamento;Jacarepaguá;1;1;1;30;2700.0;1350.0;0.0;90.0;Apartamento
20912;21635;Apartamento;Ipanema;2;1;1;73;5000.0;2500.0;2700.0;68.49;Apartamento
20913;21636;Apartamento;Ipanema;2;0;0;140;10000.0;4000.0;0.0;71.43;Apartamento
20914;21637;Apartamento;Copacabana;1;0;0;35;2000.0;587.0;0.0;57.14;Apartamento
20915;21638;Apartamento;Gávea;2;1;0;87;3700.0;1100.0;1430.0;42.53;Apartamento
20916;21639;Apartamento;Realengo;2;1;0;80;800.0;253.0;0.0;10.0;Apartamento
20917;21640;Apartamento;Méier;2;0;0;62;950.0;160.0;38.0;15.32;Apartamento
20918;21641;Apartamento;Copacabana;2;4;2;185;9000.0;2600.0;0.0;48.65;Apartamento
20919;21642;Apartamento;Vila Valqueire;2;1;0;70;1000.0;50.0;25.0;14.29;Apartamento
20920;21644;Apartamento;Copacabana;0;0;0;34;1200.0;480.0;57.0;35.29;Apartamento
20921;21645;Apartamento;Barra da Tijuca;2;1;1;65;1700.0;700.0;100.0;26.15;Apartamento
20922;21646;Quitinete;Copacabana;1;0;0;25;1000.0;290.0;0.0;40.0;Apartamento
20923;21647;Apartamento;Barra da Tijuca;2;1;1;90;2500.0;1100.0;134.0;27.78;Apartamento
20924;21648;Casa de Condomínio;Vista Alegre;2;1;0;72;1100.0;280.0;0.0;15.28;Casa
20925;21649;Apartamento;Vista Alegre;2;2;0;70;800.0;290.0;0.0;11.43;Apartamento
20926;21650;Apartamento;Bonsucesso;2;0;0;55;1000.0;465.0;0.0;18.18;Apartamento
20927;21651;Apartamento;Leblon;4;3;1;180;12000.0;2300.0;600.0;66.67;Apartamento
20928;21652;Apartamento;Copacabana;3;1;0;130;3800.0;1578.0;559.0;29.23;Apartamento
20929;21653;Quitinete;Centro;1;0;0;40;1100.0;300.0;0.0;27.5;Apartamento
20930;21654;Apartamento;Leblon;2;2;1;160;8000.0;2500.0;0.0;50.0;Apartamento
20931;21655;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2100.0;763.0;1812.0;21.0;Apartamento
20932;21656;Apartamento;Barra da Tijuca;2;1;1;80;3200.0;875.0;215.0;40.0;Apartamento
20933;21657;Apartamento;Barra da Tijuca;2;1;2;70;1750.0;677.0;0.0;25.0;Apartamento
20934;21658;Apartamento;Lagoa;3;3;3;227;19000.0;3675.0;980.0;83.7;Apartamento
20935;21659;Apartamento;Copacabana;2;0;0;80;3000.0;670.0;0.0;37.5;Apartamento
20936;21660;Apartamento;Recreio dos Bandeirantes;2;2;1;65;1200.0;670.0;117.0;18.46;Apartamento
20937;21661;Apartamento;Tijuca;3;1;1;79;1950.0;1100.0;0.0;24.68;Apartamento
20938;21662;Apartamento;Flamengo;3;1;1;190;5000.0;1800.0;501.0;26.32;Apartamento
20939;21663;Apartamento;Copacabana;2;0;0;60;2400.0;700.0;0.0;40.0;Apartamento
20940;21664;Apartamento;Copacabana;1;0;0;30;2350.0;1.0;0.0;78.33;Apartamento
20941;21665;Apartamento;Tijuca;2;1;0;68;1600.0;560.0;24.0;23.53;Apartamento
20942;21666;Apartamento;Copacabana;3;0;0;90;3000.0;850.0;150.0;33.33;Apartamento
20943;21667;Apartamento;Tijuca;2;1;0;76;1400.0;772.0;83.0;18.42;Apartamento
20944;21668;Apartamento;Flamengo;3;1;1;114;5200.0;800.0;0.0;45.61;Apartamento
20945;21669;Apartamento;Copacabana;1;0;0;27;1000.0;655.0;55.0;37.04;Apartamento
20946;21671;Casa de Condomínio;Barra da Tijuca;4;3;4;280;9000.0;950.0;4500.0;32.14;Casa
20947;21672;Apartamento;Recreio dos Bandeirantes;3;1;0;70;2300.0;831.0;84.0;32.86;Apartamento
20948;21673;Apartamento;Copacabana;2;0;0;80;2500.0;800.0;0.0;31.25;Apartamento
20949;21674;Apartamento;Lagoa;2;1;0;93;4000.0;1098.0;0.0;43.01;Apartamento
20950;21675;Apartamento;Leblon;4;2;1;210;10000.0;1780.0;410.0;47.62;Apartamento
20951;21676;Apartamento;São Cristóvão;1;1;0;47;1500.0;390.0;34.0;31.91;Apartamento
20952;21677;Casa;São Conrado;4;5;3;3000;22000.0;2700.0;1700.0;7.33;Casa
20953;21678;Apartamento;Copacabana;3;0;0;85;3200.0;850.0;0.0;37.65;Apartamento
20954;21679;Apartamento;Barra da Tijuca;5;4;5;1147;24000.0;6300.0;0.0;20.92;Apartamento
20955;21681;Apartamento;Jacarepaguá;2;1;1;60;1200.0;530.0;50.0;20.0;Apartamento
20956;21682;Apartamento;Leblon;2;2;0;90;4450.0;1189.0;239.0;49.44;Apartamento
20957;21683;Apartamento;Vicente de Carvalho;2;1;0;67;1100.0;300.0;0.0;16.42;Apartamento
20958;21684;Quitinete;Padre Miguel;1;0;0;55;450.0;0.0;0.0;8.18;Apartamento
20959;21685;Quitinete;Vila Isabel;1;0;0;20;920.0;80.0;0.0;46.0;Apartamento
20960;21686;Apartamento;Copacabana;3;0;0;114;2800.0;850.0;203.0;24.56;Apartamento
20961;21687;Apartamento;Ipanema;3;1;1;200;7500.0;4900.0;894.0;37.5;Apartamento
20962;21688;Apartamento;Taquara;3;1;1;74;1400.0;650.0;70.0;18.92;Apartamento
20963;21689;Apartamento;Tijuca;4;1;0;131;2800.0;585.0;1377.0;21.37;Apartamento
20964;21690;Apartamento;Recreio dos Bandeirantes;2;0;1;100;2000.0;898.0;1305.0;20.0;Apartamento
20965;21691;Apartamento;Ipanema;3;1;1;140;7500.0;1700.0;462.0;53.57;Apartamento
20966;21692;Apartamento;Méier;3;0;0;80;950.0;340.0;0.0;11.88;Apartamento
20967;21693;Apartamento;Barra da Tijuca;3;2;1;100;3000.0;1700.0;0.0;30.0;Apartamento
20968;21695;Apartamento;Todos os Santos;2;1;0;72;1500.0;410.0;50.0;20.83;Apartamento
20969;21696;Apartamento;Catete;1;0;0;45;1100.0;327.0;54.0;24.44;Apartamento
20970;21697;Apartamento;Copacabana;4;2;2;230;8000.0;4000.0;400.0;34.78;Apartamento
20971;21698;Apartamento;Campo Grande;2;1;0;65;850.0;75.0;0.0;13.08;Apartamento
20972;21699;Apartamento;Copacabana;4;1;2;344;18000.0;3400.0;10500.0;52.33;Apartamento
20973;21700;Apartamento;Ipanema;3;1;1;130;6500.0;1375.0;394.0;50.0;Apartamento
20974;21702;Apartamento;Copacabana;4;2;2;354;11800.0;4133.0;0.0;33.33;Apartamento
20975;21703;Apartamento;Barra da Tijuca;3;2;1;147;3700.0;1957.0;506.0;25.17;Apartamento
20976;21704;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2491.0;500.0;0.0;24.91;Apartamento
20977;21705;Apartamento;Leme;2;1;1;90;5500.0;1190.0;200.0;61.11;Apartamento
20978;21706;Casa de Condomínio;Itanhangá;4;4;4;600;20000.0;1800.0;16000.0;33.33;Casa
20979;21707;Apartamento;Jacarepaguá;2;1;0;69;1500.0;600.0;150.0;21.74;Apartamento
20980;21708;Apartamento;Botafogo;3;2;1;93;4000.0;1100.0;235.0;43.01;Apartamento
20981;21710;Apartamento;Tijuca;2;0;0;65;1200.0;520.0;85.0;18.46;Apartamento
20982;21711;Apartamento;Vargem Pequena;3;1;0;54;1400.0;340.0;28.0;25.93;Apartamento
20983;21712;Casa;Campo Grande;2;1;0;73;1200.0;0.0;0.0;16.44;Casa
20984;21713;Apartamento;Ipanema;4;1;0;200;8000.0;2500.0;300.0;40.0;Apartamento
20985;21714;Casa de Vila;Vila da Penha;1;0;0;40;850.0;0.0;0.0;21.25;Casa
20986;21715;Apartamento;Barra da Tijuca;2;1;1;80;2500.0;960.0;0.0;31.25;Apartamento
20987;21716;Casa;Recreio dos Bandeirantes;5;4;3;360;15000.0;0.0;607.0;41.67;Casa
20988;21717;Apartamento;Ipanema;3;1;1;126;6000.0;1650.0;590.0;47.62;Apartamento
20989;21718;Apartamento;São Conrado;2;1;1;88;2100.0;1200.0;0.0;23.86;Apartamento
20990;21719;Apartamento;Ipanema;2;1;1;100;6500.0;1293.0;295.0;65.0;Apartamento
20991;21720;Apartamento;Barra da Tijuca;7;4;2;560;15000.0;1550.0;2356.0;26.79;Apartamento
20992;21721;Apartamento;Laranjeiras;2;1;1;103;3850.0;968.0;156.0;37.38;Apartamento
20993;21722;Apartamento;Flamengo;3;1;1;160;8000.0;1600.0;250.0;50.0;Apartamento
20994;21723;Apartamento;Recreio dos Bandeirantes;3;1;1;90;2300.0;950.0;0.0;25.56;Apartamento
20995;21724;Apartamento;Barra da Tijuca;1;1;1;71;1400.0;730.0;0.0;19.72;Apartamento
20996;21725;Apartamento;Flamengo;1;0;0;41;1700.0;400.0;71.0;41.46;Apartamento
20997;21726;Apartamento;Leblon;3;0;3;135;12500.0;2500.0;0.0;92.59;Apartamento
20998;21727;Apartamento;Copacabana;3;1;2;140;5000.0;1210.0;595.0;35.71;Apartamento
20999;21728;Casa de Condomínio;Freguesia (Jacarepaguá);2;1;0;75;1500.0;90.0;50.0;20.0;Casa
21000;21729;Apartamento;Copacabana;3;1;0;95;2900.0;1300.0;160.0;30.53;Apartamento
21001;21730;Casa de Condomínio;Barra da Tijuca;5;6;5;1300;34009.0;0.0;0.0;26.16;Casa
21002;21731;Apartamento;Catumbi;2;0;0;64;1300.0;400.0;0.0;20.31;Apartamento
21003;21732;Apartamento;Méier;2;0;0;64;1100.0;681.0;0.0;17.19;Apartamento
21004;21733;Apartamento;Copacabana;2;0;0;80;2300.0;895.0;172.0;28.75;Apartamento
21005;21734;Apartamento;Lagoa;3;3;1;252;7900.0;1902.0;634.0;31.35;Apartamento
21006;21735;Apartamento;Irajá;2;1;0;50;800.0;110.0;0.0;16.0;Apartamento
21007;21736;Apartamento;Barra da Tijuca;2;1;1;66;1800.0;1100.0;213.0;27.27;Apartamento
21008;21737;Apartamento;Ipanema;3;1;0;120;5000.0;1284.0;0.0;41.67;Apartamento
21009;21740;Apartamento;Barra da Tijuca;4;3;4;148;2500.0;1370.0;0.0;16.89;Apartamento
21010;21741;Apartamento;Méier;2;0;1;52;1000.0;550.0;14.0;19.23;Apartamento
21011;21742;Apartamento;Engenho de Dentro;2;1;0;84;1200.0;402.0;0.0;14.29;Apartamento
21012;21743;Apartamento;Botafogo;4;2;2;693;15000.0;4083.0;1800.0;21.65;Apartamento
21013;21744;Apartamento;Ipanema;2;0;0;70;3750.0;250.0;731.0;53.57;Apartamento
21014;21745;Casa;Recreio dos Bandeirantes;4;2;2;200;2300.0;870.0;140.0;11.5;Casa
21015;21746;Apartamento;Lagoa;1;0;0;51;2295.0;400.0;105.0;45.0;Apartamento
21016;21747;Apartamento;Botafogo;3;1;1;101;5100.0;1290.0;0.0;50.5;Apartamento
21017;21748;Apartamento;Barra da Tijuca;4;2;4;225;9000.0;4500.0;1000.0;40.0;Apartamento
21018;21749;Apartamento;Botafogo;2;1;1;105;5800.0;1290.0;267.0;55.24;Apartamento
21019;21750;Apartamento;Lagoa;4;3;1;160;8000.0;1780.0;520.0;50.0;Apartamento
21020;21751;Apartamento;Leblon;4;3;1;220;12000.0;5077.0;750.0;54.55;Apartamento
21021;21752;Apartamento;Catete;2;0;0;63;2200.0;410.0;0.0;34.92;Apartamento
21022;21753;Casa de Condomínio;Taquara;5;4;5;400;10000.0;699.0;5000.0;25.0;Casa
21023;21754;Apartamento;Copacabana;1;0;0;27;1200.0;350.0;53.0;44.44;Apartamento
21024;21755;Apartamento;Ipanema;4;3;2;488;19250.0;6454.0;0.0;39.45;Apartamento
21025;21756;Apartamento;Ipanema;2;1;0;70;10900.0;3500.0;1500.0;155.71;Apartamento
21026;21757;Quitinete;Botafogo;1;0;0;25;1000.0;582.0;24.0;40.0;Apartamento
21027;21758;Apartamento;Lagoa;3;1;1;104;4200.0;1244.0;294.0;40.38;Apartamento
21028;21759;Apartamento;Andaraí;2;1;0;86;1900.0;559.0;0.0;22.09;Apartamento
21029;21760;Apartamento;Pechincha;2;2;0;51;1150.0;360.0;0.0;22.55;Apartamento
21030;21761;Apartamento;Recreio dos Bandeirantes;3;3;1;110;1500.0;873.0;0.0;13.64;Apartamento
21031;21762;Apartamento;Copacabana;4;1;2;303;8500.0;2508.0;809.0;28.05;Apartamento
21032;21763;Apartamento;Tijuca;3;0;0;88;1600.0;804.0;92.0;18.18;Apartamento
21033;21764;Apartamento;Barra da Tijuca;2;1;1;110;5500.0;1900.0;645.0;50.0;Apartamento
21034;21765;Apartamento;Humaitá;1;1;1;59;2600.0;750.0;95.0;44.07;Apartamento
21035;21766;Apartamento;Maracanã;3;1;0;90;1500.0;300.0;71.0;16.67;Apartamento
21036;21767;Apartamento;Tijuca;3;3;1;220;4000.0;977.0;240.0;18.18;Apartamento
21037;21768;Apartamento;Barra da Tijuca;4;3;3;310;7500.0;2010.0;1507.0;24.19;Apartamento
21038;21769;Apartamento;Leme;3;0;0;100;3300.0;681.0;140.0;33.0;Apartamento
21039;21770;Apartamento;Leblon;4;2;2;150;13500.0;2471.0;702.0;90.0;Apartamento
21040;21771;Apartamento;Botafogo;4;0;2;240;8400.0;2000.0;400.0;35.0;Apartamento
21041;21772;Apartamento;Méier;2;1;1;80;1200.0;800.0;14.0;15.0;Apartamento
21042;21773;Apartamento;Barra da Tijuca;1;1;0;40;2200.0;460.0;0.0;55.0;Apartamento
21043;21774;Apartamento;Barra da Tijuca;1;0;0;50;2000.0;1000.0;0.0;40.0;Apartamento
21044;21775;Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0;13.37;Apartamento
21045;21776;Casa;Botafogo;4;0;1;300;10500.0;0.0;40.0;35.0;Casa
21046;21777;Apartamento;Taquara;2;1;0;60;1100.0;630.0;0.0;18.33;Apartamento
21047;21778;Apartamento;Tijuca;2;1;2;90;3200.0;1000.0;0.0;35.56;Apartamento
21048;21779;Apartamento;Méier;3;1;1;85;1700.0;790.0;135.0;20.0;Apartamento
21049;21780;Apartamento;Leblon;4;2;1;190;13000.0;1598.0;0.0;68.42;Apartamento
21050;21781;Apartamento;Tijuca;3;1;1;110;1450.0;1295.0;0.0;13.18;Apartamento
21051;21782;Apartamento;Barra da Tijuca;3;1;1;87;1600.0;1322.0;0.0;18.39;Apartamento
21052;21783;Apartamento;Recreio dos Bandeirantes;4;2;2;160;1900.0;1038.0;0.0;11.88;Apartamento
21053;21784;Apartamento;Ipanema;3;2;1;150;6500.0;2200.0;387.0;43.33;Apartamento
21054;21785;Casa de Condomínio;Barra da Tijuca;4;5;3;650;20000.0;1750.0;8724.0;30.77;Casa
21055;21786;Apartamento;Campo Grande;2;1;1;50;1200.0;400.0;0.0;24.0;Apartamento
21056;21787;Apartamento;Flamengo;3;0;1;116;3600.0;845.0;224.0;31.03;Apartamento
21057;21788;Apartamento;Leblon;3;2;1;150;6900.0;3194.0;0.0;46.0;Apartamento
21058;21789;Apartamento;Copacabana;4;1;0;220;9000.0;2100.0;570.0;40.91;Apartamento
21059;21790;Apartamento;Leblon;4;2;2;160;6900.0;733.0;1800.0;43.12;Apartamento
21060;21791;Apartamento;Copacabana;1;0;0;42;1550.0;550.0;0.0;36.9;Apartamento
21061;21792;Casa de Condomínio;Barra da Tijuca;5;4;5;1280;30000.0;1300.0;0.0;23.44;Casa
21062;21793;Apartamento;Barra da Tijuca;3;2;1;180;4400.0;1300.0;0.0;24.44;Apartamento
21063;21794;Apartamento;Humaitá;2;1;1;100;4300.0;950.0;163.0;43.0;Apartamento
21064;21795;Apartamento;Lins de Vasconcelos;1;0;0;35;500.0;360.0;15.0;14.29;Apartamento
21065;21796;Apartamento;Copacabana;2;0;0;100;2600.0;1500.0;130.0;26.0;Apartamento
21066;21797;Apartamento;Centro;2;0;1;55;1800.0;600.0;100.0;32.73;Apartamento
21067;21798;Quitinete;Leblon;1;0;0;21;1800.0;700.0;27.0;85.71;Apartamento
21068;21799;Apartamento;Copacabana;1;0;0;35;1300.0;350.0;50.0;37.14;Apartamento
21069;21800;Apartamento;Flamengo;2;0;0;68;2000.0;660.0;86.0;29.41;Apartamento
21070;21801;Quitinete;Catete;1;0;0;30;1100.0;390.0;24.0;36.67;Apartamento
21071;21802;Apartamento;Leblon;4;2;4;210;30000.0;4000.0;1000.0;142.86;Apartamento
21072;21803;Apartamento;Catete;1;0;0;40;1300.0;438.0;29.0;32.5;Apartamento
21073;21804;Apartamento;Botafogo;2;1;1;97;3750.0;1136.0;294.0;38.66;Apartamento
21074;21805;Apartamento;Andaraí;2;0;0;81;1200.0;400.0;75.0;14.81;Apartamento
21075;21806;Casa de Condomínio;Vila Valqueire;2;1;1;70;1500.0;180.0;0.0;21.43;Casa
21076;21807;Apartamento;Copacabana;4;2;2;250;9500.0;1762.0;750.0;38.0;Apartamento
21077;21808;Quitinete;Botafogo;0;0;0;24;1200.0;450.0;30.0;50.0;Apartamento
21078;21809;Apartamento;Tijuca;2;1;0;64;1800.0;815.0;50.0;28.12;Apartamento
21079;21810;Apartamento;Recreio dos Bandeirantes;3;2;2;75;1800.0;900.0;1094.0;24.0;Apartamento
21080;21811;Apartamento;Copacabana;2;0;0;80;2900.0;962.0;140.0;36.25;Apartamento
21081;21812;Apartamento;Copacabana;4;1;0;244;5000.0;2408.0;466.0;20.49;Apartamento
21082;21813;Apartamento;Lagoa;2;1;1;78;3000.0;1388.0;259.0;38.46;Apartamento
21083;21814;Apartamento;Recreio dos Bandeirantes;2;2;1;70;1800.0;950.0;985.0;25.71;Apartamento
21084;21816;Apartamento;Península;3;2;1;94;3200.0;1320.0;250.0;34.04;Apartamento
21085;21817;Apartamento;Irajá;2;1;0;55;850.0;395.0;0.0;15.45;Apartamento
21086;21818;Apartamento;Recreio dos Bandeirantes;3;2;2;151;3400.0;1215.0;200.0;22.52;Apartamento
21087;21819;Casa de Vila;Vila Valqueire;2;1;0;65;980.0;0.0;60.0;15.08;Casa
21088;21820;Casa;Barra da Tijuca;5;4;5;600;12000.0;2300.0;0.0;20.0;Casa
21089;21821;Apartamento;Centro;1;0;0;31;1000.0;400.0;20.0;32.26;Apartamento
21090;21822;Apartamento;Copacabana;3;2;1;120;5000.0;1400.0;425.0;41.67;Apartamento
21091;21823;Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0;60.0;Apartamento
21092;21824;Apartamento;Campo Grande;5;2;1;190;3000.0;880.0;227.0;15.79;Apartamento
21093;21825;Quitinete;Flamengo;1;0;0;24;1290.0;283.0;25.0;53.75;Apartamento
21094;21826;Apartamento;Barra da Tijuca;2;0;1;81;2500.0;1510.0;0.0;30.86;Apartamento
21095;21827;Apartamento;Tanque;2;1;0;62;600.0;392.0;0.0;9.68;Apartamento
21096;21828;Apartamento;Méier;2;1;0;50;900.0;200.0;13.0;18.0;Apartamento
21097;21829;Apartamento;Copacabana;2;0;0;110;2700.0;1030.0;240.0;24.55;Apartamento
21098;21831;Apartamento;Tijuca;2;1;0;62;1650.0;639.0;61.0;26.61;Apartamento
21099;21832;Apartamento;Ipanema;3;0;1;156;9300.0;1700.0;324.0;59.62;Apartamento
21100;21833;Apartamento;Humaitá;1;1;1;45;2000.0;493.0;80.0;44.44;Apartamento
21101;21834;Apartamento;Copacabana;1;1;1;65;3000.0;1250.0;125.0;46.15;Apartamento
21102;21835;Apartamento;Barra da Tijuca;3;3;3;140;5100.0;1100.0;0.0;36.43;Apartamento
21103;21836;Apartamento;Copacabana;1;0;0;49;1800.0;659.0;194.0;36.73;Apartamento
21104;21837;Apartamento;Lagoa;2;2;2;140;5800.0;1766.0;491.0;41.43;Apartamento
21105;21838;Apartamento;Copacabana;2;0;0;72;2300.0;665.0;0.0;31.94;Apartamento
21106;21839;Apartamento;Copacabana;4;4;2;270;17000.0;2304.0;1276.0;62.96;Apartamento
21107;21840;Apartamento;Barra da Tijuca;1;1;0;50;2500.0;1200.0;0.0;50.0;Apartamento
21108;21841;Casa;Curicica;3;1;1;180;1950.0;0.0;0.0;10.83;Casa
21109;21842;Apartamento;Méier;2;1;0;62;1550.0;413.0;75.0;25.0;Apartamento
21110;21843;Apartamento;Copacabana;2;0;0;79;1950.0;1011.0;0.0;24.68;Apartamento
21111;21844;Apartamento;Botafogo;2;1;0;68;3200.0;810.0;139.0;47.06;Apartamento
21112;21845;Apartamento;Lagoa;3;0;2;280;12000.0;2400.0;0.0;42.86;Apartamento
21113;21846;Apartamento;Ipanema;3;1;1;140;4200.0;1700.0;230.0;30.0;Apartamento
21114;21847;Apartamento;Andaraí;2;1;0;58;1600.0;675.0;0.0;27.59;Apartamento
21115;21848;Apartamento;São Conrado;2;1;1;79;3000.0;1186.0;2300.0;37.97;Apartamento
21116;21849;Apartamento;Botafogo;3;2;1;101;3400.0;1243.0;0.0;33.66;Apartamento
21117;21850;Apartamento;Pechincha;2;1;0;60;1000.0;366.0;15.0;16.67;Apartamento
21118;21851;Apartamento;Leme;3;1;1;170;9000.0;1342.0;0.0;52.94;Apartamento
21119;21852;Casa;Grajaú;3;1;0;294;3500.0;0.0;0.0;11.9;Casa
21120;21854;Apartamento;Leblon;4;2;1;170;9700.0;2200.0;0.0;57.06;Apartamento
21121;21855;Apartamento;Ipanema;4;1;3;250;10000.0;2300.0;1037.0;40.0;Apartamento
21122;21856;Apartamento;Copacabana;2;1;1;230;12000.0;2133.0;840.0;52.17;Apartamento
21123;21857;Apartamento;Recreio dos Bandeirantes;1;1;1;52;1400.0;511.0;0.0;26.92;Apartamento
21124;21858;Apartamento;Recreio dos Bandeirantes;3;1;2;82;1500.0;484.0;0.0;18.29;Apartamento
21125;21859;Apartamento;Campo Grande;2;0;0;60;1200.0;500.0;0.0;20.0;Apartamento
21126;21860;Quitinete;Flamengo;1;0;0;29;950.0;400.0;0.0;32.76;Apartamento
21127;21861;Apartamento;Recreio dos Bandeirantes;3;1;1;88;2000.0;850.0;200.0;22.73;Apartamento
21128;21862;Apartamento;Recreio dos Bandeirantes;3;2;1;92;2000.0;500.0;154.0;21.74;Apartamento
21129;21863;Apartamento;Ilha do Governador;2;1;1;90;2400.0;405.0;170.0;26.67;Apartamento
21130;21864;Apartamento;Senador Vasconcelos;2;1;1;60;1000.0;180.0;0.0;16.67;Apartamento
21131;21865;Apartamento;Anil;2;1;0;50;900.0;350.0;1350.0;18.0;Apartamento
21132;21866;Apartamento;Copacabana;3;0;1;120;2800.0;1050.0;100.0;23.33;Apartamento
21133;21867;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;185;2600.0;900.0;300.0;14.05;Casa
21134;21868;Apartamento;Leblon;3;2;1;140;7500.0;2000.0;800.0;53.57;Apartamento
21135;21869;Apartamento;Barra da Tijuca;4;2;1;350;20000.0;3950.0;1900.0;57.14;Apartamento
21136;21870;Apartamento;Leblon;3;0;0;120;3500.0;950.0;0.0;29.17;Apartamento
21137;21871;Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1000.0;450.0;0.0;18.18;Apartamento
21138;21872;Apartamento;Estácio;1;1;1;32;1000.0;409.0;14.0;31.25;Apartamento
21139;21873;Apartamento;Tijuca;2;1;0;65;1200.0;640.0;97.0;18.46;Apartamento
21140;21874;Apartamento;Barra da Tijuca;1;1;1;60;1800.0;1000.0;256.0;30.0;Apartamento
21141;21875;Apartamento;Botafogo;6;2;3;330;18000.0;2300.0;1109.0;54.55;Apartamento
21142;21876;Apartamento;Barra da Tijuca;2;1;1;52;1300.0;480.0;140.0;25.0;Apartamento
21143;21877;Apartamento;Tijuca;3;1;1;125;2400.0;870.0;141.0;19.2;Apartamento
21144;21878;Apartamento;Copacabana;1;0;0;55;1900.0;678.0;28.0;34.55;Apartamento
21145;21879;Apartamento;Tijuca;2;1;0;80;1000.0;614.0;0.0;12.5;Apartamento
21146;21880;Apartamento;Leblon;4;1;1;290;12000.0;4500.0;650.0;41.38;Apartamento
21147;21881;Apartamento;Barra da Tijuca;4;3;4;230;8000.0;1902.0;378.0;34.78;Apartamento
21148;21882;Apartamento;Flamengo;1;0;0;30;1200.0;570.0;0.0;40.0;Apartamento
21149;21883;Quitinete;Flamengo;1;0;0;29;900.0;555.0;25.0;31.03;Apartamento
21150;21884;Apartamento;Praça Seca;2;1;0;60;1100.0;400.0;12.0;18.33;Apartamento
21151;21885;Apartamento;Humaitá;3;1;0;95;3000.0;806.0;0.0;31.58;Apartamento
21152;21886;Casa de Condomínio;Campo Grande;3;2;3;220;3000.0;100.0;50.0;13.64;Casa
21153;21887;Apartamento;Rocha;2;1;0;66;1000.0;418.0;0.0;15.15;Apartamento
21154;21888;Apartamento;Lagoa;3;3;3;490;16000.0;6838.0;1197.0;32.65;Apartamento
21155;21889;Apartamento;Botafogo;3;1;1;108;3800.0;887.0;1.0;35.19;Apartamento
21156;21890;Apartamento;Botafogo;3;1;1;105;5800.0;1330.0;354.0;55.24;Apartamento
21157;21891;Apartamento;Taquara;2;1;0;60;1000.0;508.0;14.0;16.67;Apartamento
21158;21892;Apartamento;Ipanema;3;1;2;190;16000.0;850.0;0.0;84.21;Apartamento
21159;21894;Apartamento;Botafogo;3;1;1;90;3400.0;900.0;1500.0;37.78;Apartamento
21160;21895;Apartamento;Jardim Botânico;4;3;3;340;15000.0;3000.0;1416.0;44.12;Apartamento
21161;21897;Apartamento;Barra da Tijuca;5;3;4;307;10000.0;3035.0;711.0;32.57;Apartamento
21162;21898;Apartamento;Engenho de Dentro;2;1;1;51;1200.0;541.0;0.0;23.53;Apartamento
